state,county,lat,lon,year,category
Texas,Travis,30.4301551177775,-97.671332359314,2019,atm
Texas,Travis,30.2236049027244,-97.7672374248505,2019,atm
Texas,Travis,30.2955079194477,-97.7418154478073,2019,atm
California,San Diego,32.5748540631862,-117.068023720167,2020,atm
New Hampshire,Merrimack,43.1383224004205,-71.7623090744018,2019,default
California,Orange,33.6483503428177,-118.010845184326,2018,sports
Indiana,Marion,39.9265316,-86.0488899,2014,default
Maine,Penobscot,45.5077228782594,-68.3554637432098,2019,default
California,Los Angeles,34.0003487772803,-118.440932035446,2019,food
Texas,Hays,29.8841368564577,-97.9405349493027,2019,atm
California,Los Angeles,34.0586682335415,-118.445298671722,2018,default
Alabama,Baldwin,30.5838762935206,-87.8982639312744,2018,shopping
Texas,Harris,29.9837376288953,-95.5080020427704,2018,atm
Georgia,Chatham,32.043445800338,-81.0627025365829,2019,default
Florida,Hillsborough,28.0696562104592,-82.4473124742508,2019,atm
Ohio,Cuyahoga,41.4822835384143,-81.7631775140762,2018,shopping
Ohio,Cuyahoga,41.4982402697499,-81.6940301656723,2018,shopping
Texas,Tarrant,32.7586958709476,-97.166862487793,2018,shopping
New York,New York,40.7674279109159,-73.9838647842407,2018,shopping
New Hampshire,Cheshire,42.945318587958,-72.3108422756195,2018,default
Tennessee,Davidson,36.2047369911943,-86.7481756210327,2019,default
California,San Bernardino,34.0925442707372,-117.689151763916,2019,shopping
Texas,Bexar,29.5942633318394,-98.5285449028015,2019,food
Florida,Lee,26.6594638146379,-81.9886708259583,2019,attraction
Illinois,Marion,38.6179937548625,-88.9459669589996,2019,shopping
Florida,Hillsborough,27.9958697923193,-82.4431550502777,2019,atm
New Hampshire,Cheshire,42.9307171006311,-72.2803509235382,2017,food
New Hampshire,Cheshire,42.9321703354666,-72.2778350114822,2017,food
New Hampshire,Cheshire,42.9323706435253,-72.2785270214081,2017,shopping
New Hampshire,Cheshire,42.9444272031744,-72.2744554281235,2017,transport
Florida,Broward,26.3170135920384,-80.1715045084711,2019,atm
Florida,Duval,30.3376735991314,-81.4973352814559,2019,default
North Carolina,Buncombe,35.5783781391965,-82.5201880931854,2018,shopping
Idaho,Ada,43.6187958563423,-116.261937618256,2018,atm
Idaho,Ada,43.6187803221531,-116.261723041534,2018,default
Florida,Volusia,29.2875966503135,-81.0337829589844,2019,default
Florida,Miami-Dade,25.8382134077492,-80.2256011962891,2019,default
Florida,Orange,28.4569861815451,-81.4704090356827,2019,atm
Florida,Broward,26.1111257369862,-80.1777452230453,2019,atm
Texas,Harris,29.6180826286401,-95.4646253585815,2019,default
Nevada,Clark,36.0446575392153,-115.205383300781,2019,atm
Texas,Dallas,32.8640882407436,-96.9364929199219,2019,default
California,Riverside,33.983994533316,-117.373530864716,2018,default
Texas,Denton,33.0570499783366,-96.906441450119,2018,default
Illinois,Cook,41.8827739320029,-87.6861387491226,2018,atm
Illinois,Cook,41.7802209198377,-87.6055115461349,2018,atm
Illinois,Cook,41.7514564661545,-87.6049911975861,2018,atm
Illinois,Cook,41.7703074623953,-87.6831132173538,2018,atm
Illinois,Cook,41.8665527463823,-87.7107560634613,2018,atm
Illinois,Cook,41.8958086108069,-87.6377946138382,2018,atm
California,Kern,35.328150940702,-119.071369171143,2015,shopping
California,Los Angeles,33.9615862897991,-118.317260742188,2015,shopping
California,Riverside,33.8513143315553,-116.517562866211,2015,default
California,San Diego,32.7602838147996,-117.13228225708,2015,shopping
California,San Bernardino,34.8790308379525,-117.045249938965,2015,default
California,Fresno,36.7628165726902,-119.767456054688,2015,default
California,Mono,37.6344556166503,-118.991546630859,2015,default
California,El Dorado,38.7260992999998,-120.781803131104,2015,default
California,Tehama,40.1704788671811,-122.288818359375,2015,default
California,Santa Clara,37.2478212015543,-121.824645996094,2015,default
California,San Benito,36.8219279524987,-121.410598754883,2015,default
California,San Luis Obispo,35.3008364712162,-120.676918029785,2015,default
California,Santa Barbara,34.6682290765873,-120.485343933105,2015,default
California,Santa Barbara,34.4482549319736,-119.689865112305,2015,default
California,Ventura,34.2417499531378,-119.046821594238,2015,default
California,Los Angeles,34.4139907779169,-118.535270690918,2015,default
California,Los Angeles,34.5838681258715,-118.14800798893,2015,default
California,Yolo,38.6072127893516,-121.56852722168,2015,default
California,Mendocino,39.4444787349304,-123.793902397156,2015,default
California,Placer,39.2181572303476,-120.101165771484,2015,default
California,Yuba,39.1534925686893,-121.549987792969,2015,default
California,Humboldt,40.7909394098518,-124.156837463379,2015,default
California,Lake,38.9666164779183,-122.629222869873,2015,default
California,San Diego,32.7084444865297,-117.059669494629,2015,default
California,Kings,36.3367000693932,-119.64900970459,2015,default
Illinois,Cook,41.7582916425967,-87.6315826177597,2018,atm
Ohio,Cuyahoga,41.4230835583775,-81.7103058099747,2018,atm
Ohio,Cuyahoga,41.5564684514313,-81.5499258041382,2018,atm
Florida,Orange,28.5647543470628,-81.1732202768326,2019,atm
Ohio,Franklin,39.9522989390039,-82.9158353805542,2018,atm
Pennsylvania,Philadelphia,39.9752743426084,-75.1215612888336,2018,atm
Pennsylvania,Philadelphia,40.0478460662404,-75.1422196626663,2018,atm
Michigan,Wayne,42.3861788054379,-83.1401109695435,2018,atm
Michigan,Wayne,42.4162451218239,-83.1802260875702,2018,atm
Michigan,Wayne,42.3840510381238,-82.967301607132,2018,atm
Indiana,Marion,39.7923349444144,-86.1170947551727,2018,atm
Pennsylvania,Philadelphia,39.989673204013,-75.1470100879669,2018,atm
Michigan,Wayne,42.4182965533946,-82.9882603883743,2018,atm
Louisiana,Jefferson,29.9741747056817,-90.1471889019012,2018,atm
Michigan,Wayne,42.4086526571647,-83.0571663379669,2018,atm
Pennsylvania,Philadelphia,40.0001898946388,-75.152959227562,2018,atm
Pennsylvania,Philadelphia,40.0470411871531,-75.069585442543,2018,atm
Michigan,Wayne,42.2816032156199,-83.2320249080658,2018,atm
Louisiana,St. Tammany,30.2771965989243,-89.7757351398468,2018,atm
Texas,Harris,29.7435923085758,-95.2970087528229,2018,atm
Pennsylvania,Philadelphia,39.9774284046883,-75.2277553081512,2018,atm
Nevada,Clark,36.1815062211726,-115.134471058846,2018,atm
Ohio,Franklin,39.9409851983646,-83.1258523464203,2018,atm
Texas,Harris,29.8021408549559,-95.4304111003876,2018,atm
Texas,Dallas,32.7715519890947,-96.7819118499756,2018,atm
Michigan,Wayne,42.3575053410867,-83.1102418899536,2018,atm
Missouri,St. Louis,38.7602535050166,-90.2799528837204,2018,atm
California,Los Angeles,33.9922810176852,-117.915240526199,2018,atm
California,Los Angeles,34.1764960440092,-118.396890163422,2018,default
California,Los Angeles,33.9604650552145,-118.277462124825,2018,atm
California,Los Angeles,33.9707335880553,-118.308693766594,2018,atm
Louisiana,Orleans,29.9629006119804,-90.0824993848801,2018,atm
Nevada,Clark,36.0357696098999,-115.171861052513,2018,atm
Indiana,Marion,39.8079055435531,-86.1729544401169,2018,atm
Wisconsin,Milwaukee,43.0601989894067,-87.9265719652176,2018,atm
Wisconsin,Milwaukee,43.1198551839049,-88.0254220962524,2018,atm
California,Los Angeles,33.9609144406916,-118.223302960396,2018,atm
Ohio,Franklin,39.9411373766822,-83.0543661117554,2018,atm
Michigan,Wayne,42.3965234023507,-83.1025010347366,2018,atm
Indiana,Marion,39.7601439853419,-86.0832345485687,2018,atm
Michigan,Oakland,42.4467007916037,-83.1468379497528,2018,atm
Michigan,Wayne,42.3860163527482,-83.2364988327026,2018,atm
Indiana,Marion,39.8537025475379,-86.2395375967026,2018,atm
Ohio,Cuyahoga,41.4566062919619,-81.6375321149826,2018,atm
Ohio,Franklin,40.0146985425429,-82.9818499088287,2018,atm
California,Los Angeles,33.9987788708714,-118.248183131218,2018,atm
California,Los Angeles,34.0911848691708,-118.327072262764,2018,atm
North Carolina,Mecklenburg,35.2639560678287,-80.8800762891769,2018,atm
Ohio,Franklin,39.9600542064591,-83.0202484130859,2018,atm
Florida,Miami-Dade,25.7819233712316,-80.1308333873749,2018,default
Nevada,Clark,36.166155240182,-115.133773684502,2018,atm
Nevada,Clark,36.2180593202669,-115.093755125999,2018,atm
Indiana,Marion,39.8289066648161,-86.27077460289,2018,atm
Illinois,Cook,41.6999611681686,-87.6421505212784,2018,atm
California,Los Angeles,34.0238538768708,-118.219499588013,2018,atm
Nevada,Clark,36.0999318855841,-115.059127807617,2018,atm
Michigan,Wayne,42.3848355864203,-83.0827438831329,2018,atm
California,Los Angeles,34.0111238673404,-118.304311037064,2018,atm
Missouri,St. Louis City,38.6519147178707,-90.2637791633606,2018,atm
Louisiana,Orleans,29.9630260932689,-90.1124489307404,2018,atm
Texas,Travis,30.3072998414905,-97.7427220344543,2018,default
Michigan,Wayne,42.199215646185,-83.2218486070633,2018,atm
Missouri,St. Louis City,38.6543780241143,-90.2903544902802,2018,atm
Missouri,St. Louis,38.6738636445108,-90.3553819656372,2018,atm
Texas,Harris,29.7422229415878,-95.3592574596405,2018,atm
California,Los Angeles,33.9308537768732,-118.291736841202,2018,atm
Florida,Indian River,27.7429083983098,-80.5341832279373,2019,cafe
Georgia,Houston,32.6176983409281,-83.6080062389374,2019,nightlife
Texas,Dallas,32.6947711738439,-96.8919092416763,2018,atm
Texas,Dallas,32.7488608152198,-96.7613929510117,2018,atm
Indiana,Marion,39.7742170137163,-86.1286604404449,2018,atm
Texas,Dallas,32.7830036476678,-96.7345279455185,2018,atm
Texas,Tarrant,32.747001957898,-97.0562267303467,2019,shopping
Idaho,Owyhee,43.6176113629038,-116.935746073723,2018,transport
Louisiana,St. Martin,30.2368700054147,-91.8519794940948,2018,shopping
Illinois,Winnebago,42.3391093883636,-89.0112841129303,2018,default
Florida,Lee,26.6110089370614,-81.9746696949005,2019,atm
Massachusetts,Middlesex,42.5051395691681,-71.2000966072083,2019,default
Florida,Bay,30.1675769695987,-85.7576733827591,2019,atm
Virginia,Fairfax City,38.8467645205643,-77.3062419891357,2018,default
New Jersey,Monmouth,40.3456283017541,-74.0650177001953,2018,shopping
Massachusetts,Suffolk,42.2868140993803,-71.1274033784866,2018,food
Massachusetts,Worcester,42.2576109238174,-71.8224763870239,2018,cafe
Oregon,Multnomah,45.5351714790287,-122.648019790649,2019,default
Pennsylvania,Philadelphia,39.9769844432495,-75.131893157959,2019,atm
Florida,Miami-Dade,25.9095998589984,-80.1875567436218,2019,atm
Florida,Bay,30.1576792846751,-85.641131401062,2019,atm
Florida,Pinellas,27.8279756089564,-82.6904439926147,2019,atm
California,Santa Clara,37.2833734187941,-121.838881015647,2018,attraction
District of Columbia,District of Columbia,38.9324777646237,-77.0239770412445,2018,food
District of Columbia,District of Columbia,38.9160137187331,-77.0198786258698,2018,food
Iowa,Taylor,40.7292425968458,-94.897928237915,2018,default
Nevada,Clark,36.0635318429719,-115.203666687012,2019,default
California,Alameda,37.5598197217812,-122.016906738281,2019,default
California,Los Angeles,33.7791473312865,-118.193664550781,2019,default
California,San Diego,32.6740608520923,-117.089538574219,2019,default
Arizona,Yuma,32.7064222863957,-114.526977539062,2019,default
Arizona,Maricopa,33.4898714248051,-111.898498535156,2019,default
Florida,Miami-Dade,25.7108369196406,-80.35400390625,2019,default
Florida,Lee,26.534479888888,-81.8426513671875,2019,default
Florida,Hillsborough,28.0113765717615,-82.5059509277344,2019,default
New York,Kings,40.6681395540804,-73.9215087890625,2019,default
Michigan,Ingham,42.7225909461541,-84.5521223545074,2019,shopping
Ohio,Montgomery,39.7939630572101,-84.2451113462448,2019,atm
Florida,Broward,26.1050273357419,-80.1773482561111,2019,atm
Florida,Seminole,28.757360487609,-81.2965321540833,2019,atm
Florida,Lake,28.811832873776,-81.8841129541397,2019,atm
Colorado,Arapahoe,39.5734555574335,-104.881651997566,2018,food
Colorado,Denver,39.768395177976,-104.848371148109,2018,shopping
Indiana,Morgan,39.4239324456498,-86.4274263381958,2018,default
California,San Bernardino,34.0489703685854,-117.299914956093,2018,atm
New Hampshire,Hillsborough,43.1153403014194,-71.8937802314758,2019,default
Minnesota,Hennepin,44.9632417352934,-93.2776165008545,2019,food
New York,Queens,40.6902950694993,-73.8251638412476,2019,food
New Hampshire,Hillsborough,43.0226706231714,-71.6087901592255,2019,food
Texas,Dallas,32.9012225737554,-96.8910402059555,2019,shopping
Missouri,Jackson,39.0975283105959,-94.5844101905823,2019,shopping
New York,Queens,40.7196440534332,-73.8421368598938,2019,default
Texas,Dallas,32.9084151852361,-97.0024108886719,2019,default
New Hampshire,Rockingham,42.8818527558216,-71.3240951299667,2019,atm
New Hampshire,Hillsborough,42.8051619722355,-71.5443420410156,2019,atm
Washington,King,47.6253720302059,-122.186411619186,2019,sports
Washington,King,47.5953078596249,-122.243092060089,2019,default
Maryland,Prince George's,38.9389204471814,-76.956353187561,2020,atm
Maryland,Prince George's,38.9396172566551,-76.9186091423035,2020,atm
Maryland,Montgomery,39.0580461228713,-77.1203809976578,2018,atm
Maryland,Anne Arundel,38.9838026800942,-76.5384382009506,2018,atm
Washington,King,47.6951332110335,-122.290433049202,2019,grocery
Washington,King,47.6171859305158,-122.181272506714,2019,cafe
Washington,King,47.6332387342437,-122.357220053673,2019,grocery
Washington,King,47.6656619220739,-122.313103079796,2019,food
Washington,King,47.5620374029342,-122.386756539345,2019,food
Maryland,Montgomery,39.0411196131565,-77.0519256591797,2019,atm
New Hampshire,Hillsborough,42.9809987157382,-71.4548420906067,2019,shopping
Indiana,Lake,41.45753097795,-87.3391574621201,2019,shopping
Virginia,Lynchburg City,37.4102552918165,-79.1465377807617,2019,cafe
California,Los Angeles,33.9958213196469,-118.453645706177,2019,shopping
California,Los Angeles,33.9983474750768,-118.474202156067,2019,default
Florida,Manatee,27.4922835766605,-82.4808722734451,2019,default
Florida,Hillsborough,28.1530222085758,-82.3502540588379,2019,cafe
Nevada,Clark,36.0646419551714,-115.198516845703,2019,default
Nevada,Clark,36.0180037587142,-115.116119384766,2019,default
California,Alameda,37.4869138187431,-121.929445266724,2019,default
Utah,Salt Lake,40.6661254210976,-111.88593506813,2019,default
New Hampshire,Cheshire,42.9153146319658,-72.2470915317535,2019,attraction
New Hampshire,Hillsborough,42.9853508322619,-71.4288622140884,2019,default
Texas,Harris,29.7208276479961,-95.3090089559555,2020,default
Wisconsin,Polk,45.4517431077904,-92.4540013074875,2020,default
New Hampshire,Cheshire,42.9340477070039,-72.2785484790802,2020,default
New Hampshire,Cheshire,42.9314397946732,-72.2761023044586,2020,food
Pennsylvania,Montgomery,40.0848027704026,-75.2593946456909,2020,default
New Hampshire,Cheshire,42.931090231766,-72.2805547714233,2020,default
New Hampshire,Cheshire,42.9311098701842,-72.2807049751282,2020,attraction
Utah,Salt Lake,40.7249821690178,-111.939611434937,2020,default
Florida,Sarasota,27.3363425675768,-82.5316518545151,2020,atm
Nevada,Clark,35.9624460897917,-115.096893310547,2020,default
Nevada,Clark,36.1212369028802,-115.278854370117,2020,default
Nevada,Clark,36.2514720212492,-115.20881652832,2020,default
Nevada,Clark,35.9904641986336,-115.185459852219,2020,default
Nevada,Clark,36.0262819724485,-115.088675022125,2020,default
Nevada,Clark,36.0268893543019,-115.089082717896,2020,default
Florida,Miami-Dade,25.7581553116754,-80.2128982543945,2020,default
Nevada,Clark,36.0658908126727,-115.202035903931,2020,default
Nevada,Clark,35.988979757584,-115.189096927643,2020,default
California,Alameda,37.8750721,-122.260379,2020,default
Mississippi,Oktibbeha,33.4922693674175,-88.7905919551849,2020,default
Michigan,Wayne,42.3403029097907,-83.1276386976242,2020,grocery
California,Los Angeles,33.8966371281102,-117.994537353516,2020,default
Illinois,Cook,41.9681990520701,-87.8074122127451,2020,default
California,San Francisco,37.7874751466263,-122.42292881012,2020,food
Texas,Tarrant,32.8070883628098,-97.2207856178284,2020,default
California,San Diego,32.7105275,-117.160284,2015,default
Florida,Pinellas,27.7713863,-82.6368671,2014,default
Pennsylvania,Allegheny,40.4578787,-79.9254,2013,cafe
Nevada,Clark,36.0713982,-115.2788655,2013,nightlife
New York,Onondaga,43.041392,-76.1187824,2014,cafe
California,San Francisco,37.7830708,-122.4647069,2015,shopping
Kansas,Wyandotte,39.0986354,-94.6475877,2019,food
Florida,Pinellas,27.773313,-82.633105,2014,food
Washington,Whatcom,48.7512388,-122.4781671,2015,food
Washington,King,47.6226867,-122.3128926,2014,cafe
Washington,King,47.6584968,-122.3497389,2014,default
New Hampshire,Hillsborough,42.9899466,-71.4632476,2013,default
Washington,King,47.6009986,-122.3321341,2014,nightlife
Tennessee,Shelby,35.1598729,-89.7949079,2013,default
Washington,King,47.6647887,-122.2958173,2019,shopping
Georgia,Fulton,33.8486648,-84.3734664,2013,default
California,San Luis Obispo,35.2609643,-120.6505799,2013,food
