id,lat,lon,category,name,created_on,geolocation_degrees,promoted,Street_Num,Street_Name,City,County,State,Country,Zip
10957,43.07722268,-70.75379848,shopping,Cotillion Bureau,1506200360,"70°45'13.67""W, 43°4'38.0""N",,60,State Street,Portsmouth,Rockingham County,New Hampshire,United States,3801
10961,43.62962998,-79.67411757,shopping,Acoustic Panels Canada,1506258456,"79°40'26.82""W, 43°37'46.67""N",,190,Britannia Road East,Mississauga,Regional Municipality of Peel,Ontario,Canada,L4Z 2E7
10965,42.17459966,-71.60280883,default,Three Fields Acupuncture,1506280083,"71°36'10.11""W, 42°10'28.56""N",,8,North Main Street,Upton,Worcester County,Massachusetts,United States,1568
10966,42.26164865,-71.46600008,default,Three Fields Acupuncture @ PMC,1506280608,"71°27'57.6""W, 42°15'41.94""N",,98,Main Street,Ashland,Middlesex County,Massachusetts,United States,1721
10974,20.68744586,-103.3528787,shopping,SMARTECGDL,1506358959,"103°21'10.36""W, 20°41'14.81""N",,724,Calle Mezquitán,Guadalajara,,Jalisco,Mexico,44100
10982,40.79297414,-73.96850646,default,Phenomenal You Psychological Services,1506397340,"73°58'6.62""W, 40°47'34.71""N",,110,West 96th Street,New York,New York County,New York,United States,10025
10935,43.64511666,-72.31804669,attraction,White River CoWorks,1506019333,"72°19'4.97""W, 43°38'42.42""N",,240,South Main Street,Hartford,Windsor County,Vermont,United States,5001
10987,51.14628083,-100.5050969,default,Plains Industrial Hemp Processing Ltd,1506484651,"100°30'18.35""W, 51°8'46.61""N",,,Provincial Trunk Highway 5,Gilbert Plains,Division No. 17,Manitoba,Canada,R0L 0X0
11005,45.40780956,-71.87328279,atm,Guichet Instacoin ATM - Bar Le Shooter,1506547590,"71°52'23.82""W, 45°24'28.11""N",,720,Rue King Est,Sherbrooke,La Région-Sherbrookoise,Québec,Canada,J1G 1C4
11010,28.75475981,-81.35448933,shopping,Men's Groom Room Barber Lounge,1506572273,"81°21'16.16""W, 28°45'17.14""N",,3801,Lake Emma Road,Lake Mary,Seminole County,Florida,United States,32746
11007,43.08764069,-70.81195951,default,Law Office of Jason M Sullivan,1506553572,"70°48'43.05""W, 43°5'15.51""N",,1,New Hampshire Avenue,Newington,Rockingham County,New Hampshire,United States,3801
11008,43.07810822,-70.75880885,shopping,Portsmouth Smoke and Vape,1506568751,"70°45'31.71""W, 43°4'41.19""N",,93,High Street,Portsmouth,Rockingham County,New Hampshire,United States,3802
11013,45.88515396,-72.49213278,atm,Guichet Instacoin ATM - Pizza Med,1506611250,"72°29'31.68""W, 45°53'6.55""N",,141,Rue Lindsay,Drummondville,Drummond,Québec,Canada,J2C 1N7
11033,29.70603041,-95.47505915,sports,Brazil 021 Houston,1506805407,"95°28'30.21""W, 29°42'21.71""N",,5410,Bellaire Boulevard,Bellaire,Harris County,Texas,United States,77401
11043,42.33126568,-83.12068105,atm,EasyBit ,1506901625,"83°7'14.45""W, 42°19'52.56""N",,,,Detroit,Wayne County,Michigan,United States,48210
11044,45.64657958,-84.47522879,atm,EasyBit,1506906661,"84°28'30.82""W, 45°38'47.69""N",,423,Michigan 27,Cheboygan,Cheboygan County,Michigan,United States,49721
14693,33.59769966,-112.0134687,atm,Phoenix Crypto,1534907513,"112°0'48.49""W, 33°35'51.72""N",,12222,North 32nd Street,Phoenix,Maricopa County,Arizona,United States,85032
11085,41.96729225,-88.10721874,default,RussianKnives.com,1506979440,"88°6'25.99""W, 41°58'2.25""N",,1050,West Lake Street,Roselle,DuPage County,Illinois,United States,60172
11086,24.117522,-110.338515,default, Optibaja,1506988457,"110°20'18.65""W, 24°7'3.08""N",,,Unnamed Road,,,Baja California Sur,Mexico,
11087,24.12587946,-110.3140426,default,Optibaja,1506988661,"110°18'50.55""W, 24°7'33.17""N",,4215,Luis Donaldo Colosio,La Paz,,Baja California Sur,Mexico,23070
11107,33.98182381,-118.3954954,default,SiliconBeach.Dental,1507148226,"118°23'43.78""W, 33°58'54.57""N",,6101,West Centinela Avenue,Culver City,Los Angeles County,California,United States,90230
11109,37.3574004,-89.61279631,shopping,Cape Cars Auto Group,1507166681,"89°36'46.07""W, 37°21'26.64""N",,2856,Sappington Drive,Jackson,Cape Girardeau County,Missouri,United States,63755
11139,34.25638732,-85.16436875,atm,EasyBit Bitcoin ATM,1507247274,"85°9'51.73""W, 34°15'22.99""N",,1407,Turner McCall Boulevard Southeast,Rome,,Georgia,United States,30161
11140,33.0375079,-85.03195882,atm,EasyBit Bitcoin ATM,1507247759,"85°1'55.05""W, 33°2'15.03""N",,131,Bull Street,LaGrange,Troup County,Georgia,United States,30240
11141,34.06971143,-84.29902375,default,EasyBit Bitcoin ATM,1507247882,"84°17'56.49""W, 34°4'10.96""N",,221,South Main Street,Alpharetta,Fulton County,Georgia,United States,30009
11149,41.00058531,-72.29423404,default,BTCrecharge mobile top-up,1507315344,"72°17'39.24""W, 41°0'2.11""N",,80,Division Street,Sag Harbor,Suffolk County,New York,United States,11963
11150,34.00151396,-117.8092718,default,Secure Group Inc,1507316578,"117°48'33.38""W, 34°0'5.45""N",,1178,South Diamond Bar Boulevard,Diamond Bar,Los Angeles County,California,United States,91765
14123,42.953898,-72.29624569,default,"Dr Sean Drower, DMD PC",1527690214,"72°17'46.48""W, 42°57'14.03""N",,650,Court Street,Keene,Cheshire County,New Hampshire,United States,3431
14694,22.14057138,-101.0010856,trezor retailer,ALDE TOYS,1534917641,"101°0'3.91""W, 22°8'26.06""N",,263,Avenida Manuel J. Clouthier,San Luis Potosí,,San Luis Potosí,Mexico,78269
11170,26.03078538,-80.35987258,atm,BitStop ATM (Inside Weston Smoke Shop),1507653216,"80°21'35.54""W, 26°1'50.83""N",,6800,Dykes Road,Southwest Ranches,Broward County,Florida,United States,33331
11171,26.11882777,-80.3241992,atm,BitStop ATM (Inside KWIK STOP),1507653338,"80°19'27.12""W, 26°7'7.78""N",,13240,West Broward Boulevard,Plantation,Broward County,Florida,United States,33325
11172,38.90380824,-104.7753024,default,Absolute Vapor,1507659505,"104°46'31.09""W, 38°54'13.71""N",,5050,North Academy Boulevard,Colorado Springs,El Paso County,Colorado,United States,80918
11173,40.54203949,-105.0790143,default,Absolute Vapor,1507659750,"105°4'44.45""W, 40°32'31.34""N",,3307,South College Avenue,Fort Collins,Larimer County,Colorado,United States,80525
11207,25.93006663,-80.12746453,default,Wolsen Real Estate,1507765962,"80°7'38.87""W, 25°55'48.24""N",,401,Sunny Isles Boulevard,Sunny Isles Beach,Miami-Dade County,Florida,United States,33160
11216,40.74539153,-73.3093214,default,9K Performance,1507876966,"73°18'33.56""W, 40°44'43.41""N",,88,Brook Avenue,Deer Park,Suffolk County,New York,United States,11729
11237,45.02746609,-74.735291,default,Access Acupuncture,1508044508,"74°44'7.05""W, 45°1'38.88""N",,26,Ninth Street West,Cornwall,"Stormont, Dundas and Glengarry United Counties",Ontario,Canada,K6J 3A3
11255,45.52381856,-122.6596284,default,ilo WELLNESS,1508210375,"122°39'34.66""W, 45°31'25.75""N",,115,Northeast 6th Avenue,Portland,Multnomah County,Oregon,United States,97232
11275,53.57076584,-113.5464263,lodging,Cumberland Apartments,1508300698,"113°32'47.13""W, 53°34'14.76""N",,12932,118 Avenue Northwest,Edmonton,Division No. 11,Alberta,Canada,T5L 2L2
11276,51.09287657,-114.1535175,food,Matador Pizza & Steak House,1508313717,"114°9'12.66""W, 51°5'34.36""N",,4625,Varsity Drive Northwest,Calgary,Division No. 6,Alberta,Canada,T3A 0Z9
11281,45.21586803,-93.64293337,default,"ProFiler Consulting, LLC",1508360998,"93°38'34.56""W, 45°12'57.12""N",,12055,44th Circle NE,Saint Michael,Wright County,Minnesota,United States,55376
11292,49.2790501,-123.1194985,default,Fob Clone,1508450069,"123°7'10.19""W, 49°16'44.58""N",,900,Richards Street,Vancouver,Metro Vancouver,British Columbia,Canada,V6B 5E4
11295,40.67619548,-73.89725089,shopping,Blessed Buy Thrift,1508450935,"73°53'50.1""W, 40°40'34.3""N",,74,Pennsylvania Avenue,,Kings County,New York,United States,11207
11296,40.69884449,-73.91013622,shopping,Blessed Buy Thrift - Basement ,1508451123,"73°54'36.49""W, 40°41'55.84""N",,450,Wyckoff Avenue,,Kings County,New York,United States,11237
11298,19.02297086,-98.19427729,default,ozonoterapiapuebla,1508455526,"98°11'39.4""W, 19°1'22.7""N",,1824,Avenida 37 Oriente,Heroica Puebla de Zaragoza,,Puebla,Mexico,72530
11301,29.80788956,-95.26255488,default,Inca Express Diesel & Collision Services,1508467776,"95°15'45.2""W, 29°48'28.4""N",,5123,North McCarty Street,Houston,Harris County,Texas,United States,77013
11314,33.82205285,-84.37130928,shopping,ChicandFashionStore,1508543025,"84°22'16.71""W, 33°49'19.39""N",,2415,Camellia Lane Northeast,Atlanta,Fulton County,Georgia,United States,30324
11328,39.71986349,-104.9767256,default,"Integrative Counseling, LLC",1508625737,"104°58'36.21""W, 39°43'11.51""N",,825,Speer Boulevard,Denver,Denver County,Colorado,United States,80218
11344,40.705876,-74.01031673,shopping,The Bitcoin Store - ,1508749694,"74°0'37.14""W, 40°42'21.15""N",,27,William Street,New York,New York County,New York,United States,10005
11354,30.44270779,-97.77449012,default,Tech ER: Cell Phone and Computer Repair,1508812523,"97°46'28.16""W, 30°26'33.75""N",,13049,Pond Springs Road,Austin,Williamson County,Texas,United States,78729
14349,47.04182356,-122.9348499,atm,Coinme Bitcoin ATM,1530653632,"122°56'5.46""W, 47°2'30.56""N",,2325,4th Avenue West,Olympia,Thurston County,Washington,United States,98502
11368,53.48838386,-113.4695703,shopping,Evolution Liquor,1508895552,"113°28'10.45""W, 53°29'18.18""N",,9220,51 Avenue Northwest,Edmonton,Division No. 11,Alberta,Canada,T6E 5L8
11398,43.07644292,-70.75740337,default,Fresh Press,1508948857,"70°45'26.65""W, 43°4'35.19""N",,21,Pleasant Street,Portsmouth,Rockingham County,New Hampshire,United States,3801
11392,43.21574798,-77.58613586,default,MDM Financial Services,1508936231,"77°35'10.09""W, 43°12'56.69""N",,2557,Oakview Drive,Rochester,Monroe County,New York,United States,14617
11394,36.00710365,-95.79503059,default,Mowrer Carpet Care,1508945213,"95°47'42.11""W, 36°0'25.57""N",,408,West Austin Street,Broken Arrow,Tulsa County,Oklahoma,United States,74011
11409,45.65817015,-122.5822413,atm,CoinMe Bitcoin ATM,1508961219,"122°34'56.07""W, 45°39'29.41""N",,8700,Northeast Vancouver Mall Drive,Vancouver,Clark County,Washington,United States,98662
11411,41.06654755,-74.13724422,food,New York Pizza & Pasta,1508964668,"74°8'14.08""W, 41°3'59.57""N",,17,Interstate Shopping Center,Ramsey,Bergen County,New Jersey,United States,7446
11430,40.70964156,-74.01011288,default,"Provide Support, LLC",1509111592,"74°0'36.41""W, 40°42'34.71""N",,172,Broadway,New York,New York County,New York,United States,10038
11434,26.56432803,-81.94863081,default,Thrivent Financial - Advisors and Investments,1509123228,"81°56'55.07""W, 26°33'51.58""N",,1304,Southeast 47th Street,Cape Coral,Lee County,Florida,United States,33904
11445,39.08445957,-108.534636,default,"FIRST Counseling, LLC",1509203801,"108°32'4.69""W, 39°5'4.05""N",,1845,North 26th Street,Grand Junction,Mesa County,Colorado,United States,81501
11450,53.51332007,-113.6422563,shopping,The Edmonton Piano Tuner,1509257718,"113°38'32.12""W, 53°30'47.95""N",,18511,80 Avenue Northwest,Edmonton,Division No. 11,Alberta,Canada,T5T 1E8
11454,34.0942546,-118.3303982,default,PARKING,1509306985,"118°19'49.43""W, 34°5'39.32""N",,6444,Fountain Avenue,Los Angeles,Los Angeles County,California,United States,90028
11455,35.22879414,-80.9046936,default,Cardinal Pro Painters,1509313707,"80°54'16.9""W, 35°13'43.66""N",,3930,Hager Drive,Charlotte,Mecklenburg County,North Carolina,United States,28208
11462,40.77430186,-74.04785156,shopping,visitor-traffic.com,1509382873,"74°2'52.27""W, 40°46'27.49""N",,2400,Penhorn Avenue,North Bergen,Hudson County,New Jersey,United States,7047
11468,39.71955815,-104.9535888,default,FRUITION,1509400052,"104°57'12.92""W, 39°43'10.41""N",,201,Fillmore Street,Denver,Denver County,Colorado,United States,80206
11481,43.06927574,-70.76909244,sports,Portsmouth School of Ballet,1509464603,"70°46'8.73""W, 43°4'9.39""N",,95,Brewery Lane,Portsmouth,Rockingham County,New Hampshire,United States,3801
11485,40.42048816,-89.4148922,default,R&N Auto Repair,1509483472,"89°24'53.61""W, 40°25'13.76""N",,115,Southwest 2nd Street,Hopedale,Tazewell County,Illinois,United States,61747
11486,19.00343446,-98.23499322,default,Gammer's Style México,1509491840,"98°14'5.98""W, 19°0'12.36""N",,,,Heroica Puebla de Zaragoza,,Puebla,Mexico,72468
11487,36.15923008,-115.1949549,default,EasyBit Bitcoin ATM,1509495093,"115°11'41.84""W, 36°9'33.23""N",,4030,West Charleston Boulevard,Las Vegas,Clark County,Nevada,United States,89102
11488,42.87658523,-78.83083105,default,"Edwin J McKenica & Sons, Inc.",1509509608,"78°49'50.99""W, 42°52'35.71""N",,1202,Clinton Street,Buffalo,Erie County,New York,United States,14206
11495,40.91783388,-74.66646552,shopping,KPODJ,1509549522,"74°39'59.28""W, 40°55'4.2""N",,6,Lakeside Boulevard,Hopatcong,Sussex County,New Jersey,United States,7843
11510,47.52864076,-121.87549,shopping,Snoqualmie Falls Dental,1509645869,"121°52'31.76""W, 47°31'43.11""N",,8026,Douglas Avenue Southeast,Snoqualmie,King County,Washington,United States,98065
11544,26.93490686,-80.07938862,default,UberMac - Apple Certified Technicians,1509916923,"80°4'45.8""W, 26°56'5.66""N",,201,U.S. 1,Jupiter,Palm Beach County,Florida,United States,33477
11533,25.7678177,-80.19279778,shopping,Bit Gift Shop,1509747089,"80°11'34.07""W, 25°46'4.14""N",,11,Southeast 7th Street,Miami,Miami-Dade County,Florida,United States,33131
14406,38.26017944,-122.0536423,atm,Coinme Bitcoin ATM,1530823180,"122°3'13.11""W, 38°15'36.65""N",,1451,Gateway Boulevard,Fairfield,Solano County,California,United States,94533
14426,31.77544311,-106.3796926,atm,Coinme Bitcoin ATM,1530909103,"106°22'46.89""W, 31°46'31.6""N",,8401,Gateway Boulevard West,El Paso,El Paso County,Texas,United States,79925
14453,37.77572672,-122.2239733,atm,Coinme Bitcoin ATM,1530916769,"122°13'26.3""W, 37°46'32.62""N",,3411,East 12th Street,Oakland,Alameda County,California,United States,94601
14454,34.15699303,-118.4375954,atm,Coinme Bitcoin ATM,1530917547,"118°26'15.34""W, 34°9'25.17""N",,14006,Riverside Drive,Los Angeles,Los Angeles County,California,United States,91423
14455,30.38918349,-91.08805418,atm,Coinme Bitcoin ATM,1530918025,"91°5'17.0""W, 30°23'21.06""N",,9300,Mall of Louisiana Boulevard,Baton Rouge,East Baton Rouge Parish,Louisiana,United States,70810
15789,34.13967889,-118.2012659,shopping,Fast Tax Services,1539709714,"118°12'4.56""W, 34°8'22.84""N",,1605,Colorado Boulevard,Los Angeles,Los Angeles County,California,United States,90041
11582,45.52230391,-122.6711082,sports,Rent Boosted Boards,1509986701,"122°40'15.99""W, 45°31'20.29""N",,,,Portland,Multnomah County,Oregon,United States,97204
11584,33.65276227,-117.8923184,default,"Vialan Translation Concepts, Inc.",1510002171,"117°53'32.35""W, 33°39'9.94""N",,364,Seville Lane,Costa Mesa,Orange County,California,United States,92627
11612,43.07274384,-70.76874912,food,Liar's Bench Beer Co,1510072932,"70°46'7.5""W, 43°4'21.88""N",,268,McDonough Street,Portsmouth,Rockingham County,New Hampshire,United States,3801
11617,53.09938405,-114.0504456,default,Machination LTD.,1510109745,"114°3'1.6""W, 53°5'57.78""N",,,Alberta 616,Mulhurst,Division No. 11,Alberta,Canada,T0C 2C0
11621,33.64478223,-117.9192048,default,Access Appliance Repair,1510113296,"117°55'9.14""W, 33°38'41.22""N",,1927,Harbor Boulevard,Costa Mesa,Orange County,California,United States,92627
15790,34.13978989,-118.2012713,trezor retailer,LA Bitcoin Club,1539709820,"118°12'4.58""W, 34°8'23.24""N",,1605,Colorado Boulevard,Los Angeles,Los Angeles County,California,United States,90041
11642,24.15023392,-110.3170413,default,ASEA ,1510168619,"110°19'1.35""W, 24°9'0.84""N",,575,General Manuel Márquez de León,La Paz,,Baja California Sur,Mexico,23000
